"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"37NXA7GVST7S5R3Q3CCJDG9O3JJVLY","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 10:59:16 PST 2018","50","BatchId:3475664;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 10:59:16 PST 2018","","","30OG32W0SUC4E0HJA18PFNLGKILEN8","AWG7WAVMZCRGU","Submitted","Sat Dec 15 13:10:37 PST 2018","Sat Dec 15 13:17:23 PST 2018","Tue Dec 18 13:17:23 PST 2018","","","","406","0% (0/0)","0% (0/0)","0% (0/0)","5c156dc4d703a_7WAVMZCRGUAWG_a1590c8c0e05b"
"37NXA7GVST7S5R3Q3CCJDG9O3JJVLY","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 10:59:16 PST 2018","50","BatchId:3475664;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 10:59:16 PST 2018","","","30ZX6P7VF8WG0UEI2JLWKFVAEVQ2JQ","AXTFSJDN2YLO5","Submitted","Sat Dec 15 13:02:17 PST 2018","Sat Dec 15 13:10:15 PST 2018","Tue Dec 18 13:10:15 PST 2018","","","","478","0% (0/0)","0% (0/0)","0% (0/0)","5c156bdcd6fbf_FSJDN2YLO5AXT_355696af46a29"
"37NXA7GVST7S5R3Q3CCJDG9O3JJVLY","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 10:59:16 PST 2018","50","BatchId:3475664;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 10:59:16 PST 2018","","","31HQ4X3T3SBF0JJGZJCFRCL6GEULSE","AXY0D2AMLKE2A","Submitted","Sat Dec 15 13:09:22 PST 2018","Sat Dec 15 13:17:38 PST 2018","Tue Dec 18 13:17:38 PST 2018","","","","496","100% (6/6)","0% (0/0)","0% (0/0)","5c156d94b0b8b_0D2AMLKE2AAXY_c0f0182b16e31"
"37NXA7GVST7S5R3Q3CCJDG9O3JJVLY","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 10:59:16 PST 2018","50","BatchId:3475664;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 10:59:16 PST 2018","","","32KTQ2V7RDGH1M52QPD3AUV5OVHM9S","ANT47ILQZVH34","Submitted","Sat Dec 15 11:02:39 PST 2018","Sat Dec 15 11:12:40 PST 2018","Tue Dec 18 11:12:40 PST 2018","","","","601","0% (0/0)","0% (0/0)","0% (0/0)","5c154fd81d122_47ILQZVH34ANT_ed93b77110eac"
"37NXA7GVST7S5R3Q3CCJDG9O3JJVLY","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 10:59:16 PST 2018","50","BatchId:3475664;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 10:59:16 PST 2018","","","32XVDSJFPZY612K35GYO07NRIP7M20","A13USF28TRFLKR","Submitted","Sat Dec 15 11:01:43 PST 2018","Sat Dec 15 11:06:13 PST 2018","Tue Dec 18 11:06:13 PST 2018","","","","270","100% (1/1)","100% (1/1)","0% (0/0)","5c154f9b0c2fc_USF28TRFLKRA13_60ddda2da7d50"
"37NXA7GVST7S5R3Q3CCJDG9O3JJVLY","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 10:59:16 PST 2018","50","BatchId:3475664;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 10:59:16 PST 2018","","","32ZKVD547FOZ3TCPIRMK51HPC443B4","A2JR7P98DS3B8X","Submitted","Sat Dec 15 11:00:19 PST 2018","Sat Dec 15 11:10:35 PST 2018","Tue Dec 18 11:10:35 PST 2018","","","","616","0% (0/0)","0% (0/0)","0% (0/0)","5c154f567845a_R7P98DS3B8XA2J_70b160b5a0dc0"
"37NXA7GVST7S5R3Q3CCJDG9O3JJVLY","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 10:59:16 PST 2018","50","BatchId:3475664;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 10:59:16 PST 2018","","","337RC3OW053VSB0KTEHK2Z5DFIALV5","A6SR4BU227GUH","Submitted","Sat Dec 15 13:01:10 PST 2018","Sat Dec 15 13:07:28 PST 2018","Tue Dec 18 13:07:28 PST 2018","","","","378","100% (2/2)","100% (2/2)","100% (1/1)","5c156bba9449a_R4BU227GUHA6S_ff15df9912305"
"37NXA7GVST7S5R3Q3CCJDG9O3JJVLY","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 10:59:16 PST 2018","50","BatchId:3475664;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 10:59:16 PST 2018","","","33FOTY3KEMMM3VQG9N4WSS8AW5Q1CH","A198MSVO1VTAT5","Submitted","Sat Dec 15 11:00:54 PST 2018","Sat Dec 15 11:05:12 PST 2018","Tue Dec 18 11:05:12 PST 2018","","","","258","100% (1/1)","100% (1/1)","0% (0/0)","5c154f6c38df6_8MSVO1VTAT5A19_289ab0ea14b6d"
"37NXA7GVST7S5R3Q3CCJDG9O3JJVLY","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 10:59:16 PST 2018","50","BatchId:3475664;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 10:59:16 PST 2018","","","34BBWHLWHAC6HZSJYLP3WLWZ5NVWIP","A3LAAPYYOPNDBU","Submitted","Sat Dec 15 13:01:25 PST 2018","Sat Dec 15 13:25:20 PST 2018","Tue Dec 18 13:25:20 PST 2018","","","","1435","0% (0/0)","0% (0/0)","0% (0/0)","5c156bf002250_AAPYYOPNDBUA3L_da5ae4795ff94"
"37NXA7GVST7S5R3Q3CCJDG9O3JJVLY","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 15 10:59:16 PST 2018","50","BatchId:3475664;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 18 10:59:16 PST 2018","","","352YTHGROVEUC2YFIX1Z1HCTLHLH4Z","AOOLS8280CL0Z","Submitted","Sat Dec 15 13:49:47 PST 2018","Sat Dec 15 14:19:53 PST 2018","Tue Dec 18 14:19:53 PST 2018","","","","1806","0% (0/0)","0% (0/0)","0% (0/0)","5c157cbac506f_LS8280CL0ZAOO_17437b9b13c7d"
