"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"363A7XIFV4NB98CM6LNT42TD9GTVA7","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Thu Dec 20 12:52:14 PST 2018","52","BatchId:3481186;OriginalHitTemplateId:920937340;","7200","259200","Sun Dec 23 17:24:47 PST 2018","","","3OWEPKL089DJ5L29NTUJ9DTZYMO7N4","A3T8LBUQU7D5L1","Rejected","Thu Dec 20 12:52:52 PST 2018","Thu Dec 20 12:53:14 PST 2018","Sun Dec 23 12:53:14 PST 2018","","Thu Dec 20 12:54:36 PST 2018","user entered mturk id instead of surveycode","22","0% (0/1)","0% (0/1)","0% (0/1)","A3T8LBUQU7D5L1"
"363A7XIFV4NB98CM6LNT42TD9GTVA7","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Thu Dec 20 12:52:14 PST 2018","52","BatchId:3481186;OriginalHitTemplateId:920937340;","7200","259200","Sun Dec 23 17:24:47 PST 2018","","","36DSNE9QZ5ZU713NPHJTRSYDFRBJOK","A3FFEHB44WZJ02","Submitted","Thu Dec 20 14:30:39 PST 2018","Thu Dec 20 14:34:21 PST 2018","Sun Dec 23 14:34:21 PST 2018","","","","222","0% (0/0)","0% (0/0)","0% (0/0)","5c1c1814796e8_FEHB44WZJ02A3F_5b8502cbc46ee"
"363A7XIFV4NB98CM6LNT42TD9GTVA7","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Thu Dec 20 12:52:14 PST 2018","52","BatchId:3481186;OriginalHitTemplateId:920937340;","7200","259200","Sun Dec 23 17:24:47 PST 2018","","","3E13VNJ1NNWDGYCG1X0I3V6591HI1P","A3ROYQIQXJFFXR","Submitted","Thu Dec 20 15:02:24 PST 2018","Thu Dec 20 15:06:24 PST 2018","Sun Dec 23 15:06:24 PST 2018","","","","240","0% (0/0)","0% (0/0)","0% (0/0)","5c1c1f8894c4f_ZUX5NRB7JSKA1F_0716f4869eaac"
"363A7XIFV4NB98CM6LNT42TD9GTVA7","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Thu Dec 20 12:52:14 PST 2018","52","BatchId:3481186;OriginalHitTemplateId:920937340;","7200","259200","Sun Dec 23 17:24:47 PST 2018","","","38F5OAUN5NDRVPGYKVZ64TW3CA1H7R","A34VLM2UC0JY11","Submitted","Thu Dec 20 14:57:33 PST 2018","Thu Dec 20 15:01:52 PST 2018","Sun Dec 23 15:01:52 PST 2018","","","","259","100% (1/1)","0% (0/0)","0% (0/0)","5c1c1e71c31bd_VLM2UC0JY11A34_947a3f3075126"
"363A7XIFV4NB98CM6LNT42TD9GTVA7","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Thu Dec 20 12:52:14 PST 2018","52","BatchId:3481186;OriginalHitTemplateId:920937340;","7200","259200","Sun Dec 23 17:24:47 PST 2018","","","3TDXMTX3CBV8NKDD73CZYRXMHDY6IE","A1R1LPJA3QFCX3","Submitted","Thu Dec 20 21:20:27 PST 2018","Thu Dec 20 21:25:05 PST 2018","Sun Dec 23 21:25:05 PST 2018","","","","278","100% (1/1)","100% (1/1)","100% (1/1)","5c1c7868b24d1_1LPJA3QFCX3A1R_27b35412c7759"
"363A7XIFV4NB98CM6LNT42TD9GTVA7","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Thu Dec 20 12:52:14 PST 2018","52","BatchId:3481186;OriginalHitTemplateId:920937340;","7200","259200","Sun Dec 23 17:24:47 PST 2018","","","33SA9F9TRXVU1UQX22ZCB6Y7DLSWE2","A8F4B0854KTXO","Submitted","Thu Dec 20 15:56:03 PST 2018","Thu Dec 20 16:01:10 PST 2018","Sun Dec 23 16:01:10 PST 2018","","","","307","0% (0/0)","0% (0/0)","0% (0/0)","5c1c2c5a0553b_4B0854KTXOA8F_1772d020db625"
"363A7XIFV4NB98CM6LNT42TD9GTVA7","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Thu Dec 20 12:52:14 PST 2018","52","BatchId:3481186;OriginalHitTemplateId:920937340;","7200","259200","Sun Dec 23 17:24:47 PST 2018","","","3WLEIWSYHOIK9OJSEJIB82FV1UX2HE","A2RQMEPIHW5BOS","Submitted","Thu Dec 20 13:10:14 PST 2018","Thu Dec 20 13:16:03 PST 2018","Sun Dec 23 13:16:03 PST 2018","","","","349","100% (3/3)","100% (3/3)","0% (0/0)","5c1c05a9d20ca_QMEPIHW5BOSA2R_3195abc694fbe"
"363A7XIFV4NB98CM6LNT42TD9GTVA7","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Thu Dec 20 12:52:14 PST 2018","52","BatchId:3481186;OriginalHitTemplateId:920937340;","7200","259200","Sun Dec 23 17:24:47 PST 2018","","","35LDD5557A51IIOTUM4S039LZGWKM5","AL7M7SMMAUVL6","Submitted","Thu Dec 20 14:33:10 PST 2018","Thu Dec 20 14:39:00 PST 2018","Sun Dec 23 14:39:00 PST 2018","","","","350","0% (0/0)","0% (0/0)","0% (0/0)","5c1c18a86fe2a_M7SMMAUVL6AL7_0857187d27e52"
"363A7XIFV4NB98CM6LNT42TD9GTVA7","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Thu Dec 20 12:52:14 PST 2018","52","BatchId:3481186;OriginalHitTemplateId:920937340;","7200","259200","Sun Dec 23 17:24:47 PST 2018","","","3VSOLARPKBAGF0XSK78OEVMZOVL39W","A19ZWBQT8A3LIR","Submitted","Thu Dec 20 12:52:47 PST 2018","Thu Dec 20 12:58:46 PST 2018","Sun Dec 23 12:58:46 PST 2018","","","","359","0% (0/0)","0% (0/0)","0% (0/0)","5c1c0176145e0_ZWBQT8A3LIRA19_8bee3b751335d"
"363A7XIFV4NB98CM6LNT42TD9GTVA7","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Thu Dec 20 12:52:14 PST 2018","52","BatchId:3481186;OriginalHitTemplateId:920937340;","7200","259200","Sun Dec 23 17:24:47 PST 2018","","","3G5W44VEU7J1Q8S7JJ6XNYPO3U5KGI","A3HCTUPKZPFJL8","Submitted","Thu Dec 20 13:09:36 PST 2018","Thu Dec 20 13:15:50 PST 2018","Sun Dec 23 13:15:50 PST 2018","","","","374","100% (1/1)","100% (1/1)","0% (0/0)","5c1c0514077da_CTUPKZPFJL8A3H_e42c58bb17d9a"
