"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","3018Q3ZVOIRM3LSZN3NKSO0Z136ARY","A19ZWBQT8A3LIR","Submitted","Sun Dec 23 15:39:12 PST 2018","Sun Dec 23 15:45:13 PST 2018","Wed Dec 26 15:45:13 PST 2018","","","","361","100% (1/1)","100% (1/1)","100% (1/1)","5c201caa002bf_ZWBQT8A3LIRA19_bb5b22f200f35"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","30LB5CDZNCBZ4ZG85IK4PLQL1YD0ZQ","A2I9PUZT19ZBO8","Submitted","Sun Dec 23 15:39:35 PST 2018","Sun Dec 23 15:53:00 PST 2018","Wed Dec 26 15:53:00 PST 2018","","","","805","100% (4/4)","0% (0/0)","0% (0/0)","5c201ccb85126_9PUZT19ZBO8A2I_595237b5040bd"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","30LSNF239UWK5JUCK10W8EGA2JVI2V","A3HYLVFUDKJFKC","Submitted","Sun Dec 23 15:44:38 PST 2018","Sun Dec 23 15:59:25 PST 2018","Wed Dec 26 15:59:25 PST 2018","","","","887","0% (0/0)","0% (0/0)","0% (0/0)","5c201e34aa8ed_YLVFUDKJFKCA3H_472879b5a24b7"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","31EUONYN2V43YW3H66XCUG97BQMVOA","A26NGLGGFTATVN","Submitted","Sun Dec 23 15:38:57 PST 2018","Sun Dec 23 15:42:26 PST 2018","Wed Dec 26 15:42:26 PST 2018","","","","209","100% (10/10)","100% (8/8)","100% (4/4)","5c201ca688fb2_NGLGGFTATVNA26_0de74ca824915"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","31LM9EDVOLTCPG3BO2JGC3Y8QTBNJ3","A272X64FOZFYLB","Submitted","Sun Dec 23 15:45:09 PST 2018","Sun Dec 23 15:47:20 PST 2018","Wed Dec 26 15:47:20 PST 2018","","","","131","100% (6/6)","100% (6/6)","100% (2/2)","5c201e2aade8f_2X64FOZFYLBA27_51d9cbaa94f80"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","320DUZ38G7N6FOMP1Y6LMJPBPHQGJP","A1VAL7L9L79IN0","Submitted","Sun Dec 23 15:48:40 PST 2018","Sun Dec 23 16:03:35 PST 2018","Wed Dec 26 16:03:35 PST 2018","","","","895","0% (0/0)","0% (0/0)","0% (0/0)","5c201f4b2b74a_AL7L9L79IN0A1V_f2bd1a5865b74"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","320DUZ38G7N6FOMP1Y6LMJPBPHRJGT","A2X67LE4ZGMO3Y","Submitted","Sun Dec 23 16:00:27 PST 2018","Sun Dec 23 16:07:07 PST 2018","Wed Dec 26 16:07:07 PST 2018","","","","400","0% (0/0)","0% (0/0)","0% (0/0)","5c20219e4efbb_67LE4ZGMO3YA2X_2d8a439c6c864"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","32ZKVD547FOZ3TCPIRMK51HPD7B3BI","A3F51C49T9A34D","Submitted","Sun Dec 23 15:38:57 PST 2018","Sun Dec 23 16:55:08 PST 2018","Wed Dec 26 16:55:08 PST 2018","","","","4571","100% (4/4)","100% (4/4)","100% (2/2)","5c202dd9a6b30_51C49T9A34DA3F_bbea2bbbae4b0"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","336YQZE83VFY0Z3QNZ0MYEQ333K5MF","A2YLK83DQ6PA5Y","Submitted","Sun Dec 23 17:55:11 PST 2018","Sun Dec 23 18:39:40 PST 2018","Wed Dec 26 18:39:40 PST 2018","","","","2669","100% (4/4)","100% (3/3)","0% (0/0)","5c2045078026c_LK83DQ6PA5YA2Y_bb44e5ead4378"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","34Z02EIMISE3IN79ZQVM3XP4G2QT02","A3J2BU3QY4T02I","Submitted","Sun Dec 23 15:39:40 PST 2018","Sun Dec 23 15:44:44 PST 2018","Wed Dec 26 15:44:44 PST 2018","","","","304","0% (0/0)","0% (0/0)","0% (0/0)","5c201cbec7cd7_2BU3QY4T02IA3J_0be76eb8b1c09"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","358010RM5EUQS5H97XK8DT00NV6VXW","A2ZZW6KME1FUDU","Submitted","Sun Dec 23 18:01:50 PST 2018","Sun Dec 23 18:06:36 PST 2018","Wed Dec 26 18:06:36 PST 2018","","","","286","100% (1/1)","0% (0/0)","0% (0/0)","5c203e1e86c1b_ZW6KME1FUDUA2Z_ff88c10ed21be"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","358UUM7WRZ44KJU1G0B0IXY90V3R7R","A3JTDNRJYVCGQD","Submitted","Sun Dec 23 16:09:50 PST 2018","Sun Dec 23 17:55:05 PST 2018","Wed Dec 26 17:55:05 PST 2018","","","","6315","0% (0/0)","0% (0/0)","0% (0/0)","5c2039f821b7c_TDNRJYVCGQDA3J_86c3e898d779b"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","35GCEFQ6I5PVLRF5O52NRJOS4AX3ZO","A1DCKRRPA4AWVD","Submitted","Sun Dec 23 15:39:56 PST 2018","Sun Dec 23 15:48:23 PST 2018","Wed Dec 26 15:48:23 PST 2018","","","","507","100% (14/14)","100% (2/2)","0% (0/0)","5c201cd8470ce_CKRRPA4AWVDA1D_2f3f1ca28a04e"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","378XPAWRUCE9AMPGXGTBEWZ8E88IAP","A9J08TMK8V55V","Submitted","Sun Dec 23 19:27:20 PST 2018","Sun Dec 23 19:57:54 PST 2018","Wed Dec 26 19:57:54 PST 2018","","","","1834","0% (0/0)","0% (0/0)","0% (0/0)","5c2053f090ad0_08TMK8V55VA9J_b5bcb5c7968a7"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","379J5II41OHEQ0EYYOSA2VHRGQGEL8","ACKJ6XLBR1YHF","Submitted","Sun Dec 23 15:50:33 PST 2018","Sun Dec 23 16:10:51 PST 2018","Wed Dec 26 16:10:51 PST 2018","","","","1218","0% (0/0)","0% (0/0)","0% (0/0)","5c20217aadd7e_J6XLBR1YHFACK_8d7c14c16e509"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","37KGEN7NJ3R8ECIMZU1SDOPFZ7LPP4","A03172343NB8PHOPICC1","Submitted","Sun Dec 23 16:12:19 PST 2018","Sun Dec 23 16:23:56 PST 2018","Wed Dec 26 16:23:56 PST 2018","","","","697","100% (2/2)","100% (2/2)","0% (0/0)","5c202468072b4_172343NB8PHOPICC1A03_c06a0d2fb08aa"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","38F5OAUN5NDRVPGYKVZ64TW3DMBH7Q","A13697DQL6XG9D","Submitted","Sun Dec 23 17:01:51 PST 2018","Sun Dec 23 17:18:28 PST 2018","Wed Dec 26 17:18:28 PST 2018","","","","997","0% (0/0)","0% (0/0)","0% (0/0)","5c20329b60ae6_697DQL6XG9DA13_9e5b488b78501"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","38F71OA9GTXQ2WWFTBDVKQHGSWKFMS","A1BIN5R8FF4FQR","Submitted","Sun Dec 23 15:39:38 PST 2018","Sun Dec 23 17:10:46 PST 2018","Wed Dec 26 17:10:46 PST 2018","","","","5468","100% (4/4)","100% (2/2)","100% (1/1)","5c203132c324d_IN5R8FF4FQRA1B_d977d9daf86d5"
"3MZ3TAMYTLOYMJE39PAWK3ST1N8IR2","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sun Dec 23 15:38:44 PST 2018","51","BatchId:3483322;OriginalHitTemplateId:920937340;","7200","259200","Wed Dec 26 19:27:13 PST 2018","","","39U1BHVTDLSZZF66IDD55VNBJEB3T8","A2OEDX14YO8EFJ","Submitted","Sun Dec 23 15:39:38 PST 2018","Sun Dec 23 15:43:59 PST 2018","Wed Dec 26 15:43:59 PST 2018","","","","261","100% (7/7)","100% (7/7)","100% (2/2)","5c201cbdc06f5_EDX14YO8EFJA2O_5170a10b8d4cc"
