"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3TL87MO8CMQ39UH03X7FVU62F2XFLM","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 22:37:14 PST 2018","50","BatchId:3483027;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 22:37:14 PST 2018","","","32EYX73OY0A6IU6XT84BSPCT840RUP","AZBY9DS8VTPUK","Submitted","Sat Dec 22 22:49:31 PST 2018","Sat Dec 22 22:53:48 PST 2018","Tue Dec 25 22:53:48 PST 2018","","","","257","100% (2/2)","100% (2/2)","0% (0/0)","5c1f3009234dc_Y9DS8VTPUKAZB_1b004a944f241"
"3TL87MO8CMQ39UH03X7FVU62F2XFLM","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 22:37:14 PST 2018","50","BatchId:3483027;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 22:37:14 PST 2018","","","33CKWXB73JL2GSGITQFCBWPJT99114","A2XHOAB5KUUVIV","Submitted","Sat Dec 22 22:58:39 PST 2018","Sat Dec 22 23:09:09 PST 2018","Tue Dec 25 23:09:09 PST 2018","","","","630","0% (0/0)","0% (0/0)","0% (0/0)","5c1f322233b51_HOAB5KUUVIVA2X_b0ad1c8dea7cf"
"3TL87MO8CMQ39UH03X7FVU62F2XFLM","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 22:37:14 PST 2018","50","BatchId:3483027;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 22:37:14 PST 2018","","","33OOO72IVHMNCF2PB6O6YYR5PPTTCX","A1E3MR98PNWZBD","Submitted","Sun Dec 23 00:41:24 PST 2018","Sun Dec 23 00:46:06 PST 2018","Wed Dec 26 00:46:06 PST 2018","","","","282","0% (0/0)","0% (0/0)","0% (0/0)","5c1f4a3c6f483_3MR98PNWZBDA1E_b19babeb2bc4f"
"3TL87MO8CMQ39UH03X7FVU62F2XFLM","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 22:37:14 PST 2018","50","BatchId:3483027;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 22:37:14 PST 2018","","","34X6J5FLPTZXSDG34UBXGXTDV20JQK","A26NGLGGFTATVN","Submitted","Sat Dec 22 22:37:36 PST 2018","Sat Dec 22 22:41:03 PST 2018","Tue Dec 25 22:41:03 PST 2018","","","","207","100% (9/9)","100% (7/7)","100% (3/3)","5c1f2d3e9dc1e_NGLGGFTATVNA26_c14e6279fbc44"
"3TL87MO8CMQ39UH03X7FVU62F2XFLM","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 22:37:14 PST 2018","50","BatchId:3483027;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 22:37:14 PST 2018","","","34X6J5FLPTZXSDG34UBXGXTDV21QJS","A249LDVPG27XCE","Submitted","Sat Dec 22 23:15:01 PST 2018","Sat Dec 22 23:32:39 PST 2018","Tue Dec 25 23:32:39 PST 2018","","","","1058","0% (0/0)","0% (0/0)","0% (0/0)","5c1f3605cfd5c_9LDVPG27XCEA24_a05ab0d952c5d"
"3TL87MO8CMQ39UH03X7FVU62F2XFLM","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 22:37:14 PST 2018","50","BatchId:3483027;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 22:37:14 PST 2018","","","35K3O9HUABESQ842CDPC7IC7JSXEF2","A1HMS8SRSDHJ3P","Submitted","Sat Dec 22 23:31:32 PST 2018","Sat Dec 22 23:50:29 PST 2018","Tue Dec 25 23:50:29 PST 2018","","","","1137","0% (0/0)","0% (0/0)","0% (0/0)","5c1f39d867a99_MS8SRSDHJ3PA1H_c7999dc532ee2"
"3TL87MO8CMQ39UH03X7FVU62F2XFLM","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 22:37:14 PST 2018","50","BatchId:3483027;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 22:37:14 PST 2018","","","36WLNQG78ZB2DRSM7B3GOSLM4U4EBJ","AYYEQBUPC7IM5","Submitted","Sat Dec 22 23:02:56 PST 2018","Sat Dec 22 23:29:23 PST 2018","Tue Dec 25 23:29:23 PST 2018","","","","1587","100% (1/1)","100% (1/1)","0% (0/0)","5c1f33d64ebf5_EQBUPC7IM5AYY_7007176a4e973"
"3TL87MO8CMQ39UH03X7FVU62F2XFLM","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 22:37:14 PST 2018","50","BatchId:3483027;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 22:37:14 PST 2018","","","37M28K1J0QE55X9MFYEBQXE8RKFJAE","AEKJ0Q3OITMRJ","Submitted","Sat Dec 22 23:02:36 PST 2018","Sat Dec 22 23:11:57 PST 2018","Tue Dec 25 23:11:57 PST 2018","","","","561","100% (2/2)","100% (2/2)","0% (0/0)","5c1f331bd4a45_J0Q3OITMRJAEK_7d3c54c199e1f"
"3TL87MO8CMQ39UH03X7FVU62F2XFLM","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 22:37:14 PST 2018","50","BatchId:3483027;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 22:37:14 PST 2018","","","37UQDCYH6XWWDQBIPKGAJUNCLZH7VX","A7UOD6Q0KJLEE","Submitted","Sat Dec 22 23:17:25 PST 2018","Sat Dec 22 23:22:17 PST 2018","Tue Dec 25 23:22:17 PST 2018","","","","292","0% (0/0)","0% (0/0)","0% (0/0)","5c1f36bde1946_OD6Q0KJLEEA7U_0a70481c950d8"
"3TL87MO8CMQ39UH03X7FVU62F2XFLM","379YH0H8TKTG8GB9IA43VNT3S84ZSY","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn; this HIT usually takes between 15 and 40 minutes with an average of 25 minutes.","robot, human-robot interaction, dialog","$0.75","Sat Dec 22 22:37:14 PST 2018","50","BatchId:3483027;OriginalHitTemplateId:920937340;","7200","259200","Tue Dec 25 22:37:14 PST 2018","","","38BQUHLA9W1K8998SEWL7KQUKVDMOJ","A2D1QXVGY593TA","Submitted","Sat Dec 22 22:45:24 PST 2018","Sat Dec 22 22:58:19 PST 2018","Tue Dec 25 22:58:19 PST 2018","","","","775","0% (0/0)","0% (0/0)","0% (0/0)","5c1f2f084def4_1QXVGY593TAA2D_a3324ee975812"
