"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3QY5DC2MXRL9F41O2D4HB0Y7TL2FUN","A2AY6EZF3P3T6A","Submitted","Fri Dec 15 17:18:42 PST 2017","Fri Dec 15 17:18:52 PST 2017","Mon Dec 18 17:18:52 PST 2017","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","5a3472e9a322b_b8f2b3f9ca496"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3FE7TXL1LIOXMHIVX955HG7THWQQ28","A1E54D02AM64JB","Submitted","Fri Dec 15 17:17:31 PST 2017","Fri Dec 15 17:31:21 PST 2017","Mon Dec 18 17:31:21 PST 2017","","","","830","100% (1/1)","100% (1/1)","100% (1/1)","5a34743047b2f_2b0ca8f5f79e2"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","30MVJZJNHMER0EZHNS0BU23L979J93","AHFGWXN0A2PJM","Submitted","Fri Dec 15 17:20:38 PST 2017","Fri Dec 15 17:32:11 PST 2017","Mon Dec 18 17:32:11 PST 2017","","","","693","100% (1/1)","100% (1/1)","0% (0/0)","5a3474ef21c34_991d0ec0134c1"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3VZLGYJEYLB71PMJ8U9BYZDTZ8CZXM","A3DMLZASIE8BN6","Submitted","Fri Dec 15 17:16:57 PST 2017","Fri Dec 15 17:32:29 PST 2017","Mon Dec 18 17:32:29 PST 2017","","","","932","100% (9/9)","100% (9/9)","100% (5/5)","5a347422d57ca_f07ce2aeb1bfe"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3K772S5NP8CC44V873DCA3OHNCLEH3","AGYU1N4MKSK04","Submitted","Fri Dec 15 17:20:17 PST 2017","Fri Dec 15 17:33:50 PST 2017","Mon Dec 18 17:33:50 PST 2017","","","","813","50% (1/2)","50% (1/2)","100% (1/1)","5a34750216ea1_e7ecd8be9b01d"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3RJSC4XJ10V1XLWJYUDO0HJNO2L50S","AVPCUQOQEPTCI","Submitted","Fri Dec 15 17:24:12 PST 2017","Fri Dec 15 17:36:11 PST 2017","Mon Dec 18 17:36:11 PST 2017","","","","719","100% (1/1)","100% (1/1)","0% (0/0)","5a3475c41c654_4144dd5c51446"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3WQ3B2KGE8H3TQYAVN81H82P3QDB12","AZB7FTHK3OEYB","Submitted","Fri Dec 15 17:25:45 PST 2017","Fri Dec 15 17:36:41 PST 2017","Mon Dec 18 17:36:41 PST 2017","","","","656","0% (0/0)","0% (0/0)","0% (0/0)","5a34761da0795_9f819252661a6"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3PB5A5BD0V7DVTLN0PHOJTKZMP4G7K","A3HTGQOSXZY7O8","Submitted","Fri Dec 15 17:19:24 PST 2017","Fri Dec 15 17:38:23 PST 2017","Mon Dec 18 17:38:23 PST 2017","","","","1139","0% (0/0)","0% (0/0)","0% (0/0)","5a3474a1c9842_2a38977567a18"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3AWETUDC92TABUXO989AVPQEBV9ZIN","A2DW47AFPJWXAM","Submitted","Fri Dec 15 17:22:39 PST 2017","Fri Dec 15 17:40:43 PST 2017","Mon Dec 18 17:40:43 PST 2017","","","","1084","50% (1/2)","50% (1/2)","100% (1/1)","5a34756b18435_a849b143429e1"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3Z2R0DQ0JHF8PESQOIA5NZIFYT42EA","A2ZPOT9PJ03XZP","Submitted","Fri Dec 15 17:23:01 PST 2017","Fri Dec 15 17:41:12 PST 2017","Mon Dec 18 17:41:12 PST 2017","","","","1091","100% (2/2)","100% (2/2)","100% (1/1)","5a34757b5bcaa_c5ebf89cb9888"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3PJUZCGDJ6H2GX3YWO3K5CU7TWG899","ANN162CY5IAGN","Submitted","Fri Dec 15 17:25:21 PST 2017","Fri Dec 15 17:41:57 PST 2017","Mon Dec 18 17:41:57 PST 2017","","","","996","0% (0/0)","0% (0/0)","0% (0/0)","5a3476174878d_5c1cc86d0a16d"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3DBQWDE4Y6Z4IHOQZ0FMBTF0WVVN5K","A2OD4LJKPZDL2J","Submitted","Fri Dec 15 17:21:51 PST 2017","Fri Dec 15 17:46:18 PST 2017","Mon Dec 18 17:46:18 PST 2017","","","","1467","0% (0/0)","0% (0/0)","0% (0/0)","5a34756b8898f_59cb30a14f095"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","354P56DE9K4GLYUEVPB58732A007SX","AGFYWCPRQIB6O","Submitted","Fri Dec 15 17:33:01 PST 2017","Fri Dec 15 17:47:25 PST 2017","Mon Dec 18 17:47:25 PST 2017","","","","864","100% (1/1)","0% (0/0)","0% (0/0)","5a3477d085747_243147fe97cf2"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3M1CVSFP606MRKDZAOYKNYQRTKJAQ0","A2K3MUBO2FWKRD","Submitted","Fri Dec 15 17:18:42 PST 2017","Fri Dec 15 17:47:27 PST 2017","Mon Dec 18 17:47:27 PST 2017","","","","1725","0% (0/0)","0% (0/0)","0% (0/0)","5a347485f3ae1_59ec70dc223b2"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3DQQ64TANGMYYLFNBGFN5IX8G7ZPWY","A14YBHS8YBLDAG","Submitted","Fri Dec 15 17:17:58 PST 2017","Fri Dec 15 17:48:38 PST 2017","Mon Dec 18 17:48:38 PST 2017","","","","1840","0% (0/0)","0% (0/0)","0% (0/0)","5a34744f99d7a_dc295802b09a2"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3LYA37P8IQO5ZRKW3XEJMNYOCWDKBE","A1TQ7UQSSQP7BD","Submitted","Fri Dec 15 17:30:15 PST 2017","Fri Dec 15 17:53:16 PST 2017","Mon Dec 18 17:53:16 PST 2017","","","","1381","75% (3/4)","100% (3/3)","100% (1/1)","5a34772ce18cc_568cdeda3509b"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","30LSNF239UWK5JUCK10W8EG7QMBI2Z","A32TKDOP38BLTM","Submitted","Fri Dec 15 17:25:03 PST 2017","Fri Dec 15 17:53:17 PST 2017","Mon Dec 18 17:53:17 PST 2017","","","","1694","0% (0/0)","0% (0/0)","0% (0/0)","5a3475f4088ef_c7a59d1a466ff"
"3L7SUC0TTUVWI8KV0RP9S0YNJ640MN","3XAT7XIOXZ2UV1RVTPERFSZKZBXW87","Command a robot to accomplish tasks","Type commands to a robot and answer its questions to help it learn (if you've already done a similar HIT from this account, please refrain from doing this HIT)","robot, human-robot interaction, dialog","$1.00","Fri Dec 15 17:16:29 PST 2017","50","BatchId:3053061;OriginalHitTemplateId:920937340;","7200","259200","Mon Dec 18 17:16:29 PST 2017","","","3OE22WJIGIP66TRXGTFBNZ2L0NBUQW","A1TK59MNZVV3DJ","Submitted","Fri Dec 15 17:21:40 PST 2017","Fri Dec 15 17:54:09 PST 2017","Mon Dec 18 17:54:09 PST 2017","","","","1949","0% (0/0)","0% (0/0)","0% (0/0)","5a347551dc94e_cd141fadfa152"
